V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48,V49,V50
5709.12178145939,5521.53918136976,5344.76885401906,5170.91725768177,5007.91498356876,4922.92235459696,4771.45975355115,4630.47732781643,4490.95942313119,4425.67441775264,4298.76741615263,4172.10853617433,4118.31707153074,4005.90056378471,3955.71095524895,3849.24876189541,3746.34959654302,3705.01638478485,3664.09492081496,3566.35232908722,3532.45732876871,3442.49736474599,3409.90753281168,3326.58970924491,3298.19466542167,3269.23181941378,3189.04923303337,3161.94619323911,3135.18675583965,3061.52714196816,3039.81500314994,3018.12527088807,2947.51028666055,2929.55723154153,2910.52668137918,2893.56049940596,2826.59485603379,2809.65523406791,2792.9621353782,2776.19987227882,2710.38587194472,2694.51452888247,2681.50133381817,2668.53976722112,2655.7489994169,2598.04093180302,2585.94578448484,2573.40338610314,2562.31030093783,2552.55361132203
5928.84242491851,5736.57994712832,5556.14414628278,5382.10999995996,5212.56609453263,5053.27676256192,4897.48747394231,4754.60375506558,4613.67833459315,4546.40339258302,4416.30930582668,4291.33575935454,4232.91346791391,4117.95531292238,4068.81849943537,3957.5723560441,3914.01854153066,3811.29429646325,3771.44925546699,3671.11730410957,3631.78052919093,3543.46215222242,3510.67970662049,3479.09956276038,3393.64218216704,3365.75184384363,3338.84414819209,3258.28605961292,3232.41755145912,3206.57590221703,3128.52561790683,3107.69770688776,3087.10500349371,3015.37097948423,2995.82732511864,2977.69814539736,2960.93013781676,2893.67399932949,2877.6032867943,2861.75973217052,2845.81888286001,2781.40959058579,2765.20702265213,2749.24261385133,2733.9059991921,2721.75113964301,2665.66090850546,2653.32874938673,2640.921072748,2629.71902897428
6141.56484553315,5945.08026111682,5754.47927058834,5582.50104520454,5408.90412371087,5243.9636229777,5088.50100933333,4934.58748964288,4865.95602432737,4726.81147730385,4591.6387452313,4530.45301588095,4406.60848606875,4350.62352703773,4232.5016452385,4121.16138709755,4074.17668618926,3968.3687079711,3927.36337050624,3888.12183363884,3789.00409911292,3751.14156080454,3657.30681222691,3626.15028605982,3536.50392077935,3507.31137191153,3481.08946881992,3396.5437561276,3371.70186557692,3347.17014473021,3266.99912693706,3242.26063392876,3217.72109048853,3197.50871791044,3127.18991760846,3107.56429168742,3089.18678051312,3069.77923092003,3003.99079222638,2986.93967411381,2972.12789596407,2955.26284280605,2890.89566161347,2876.00152031307,2861.17250988728,2846.23680093037,2831.53550476275,2768.94620063384,2757.54513384421,2746.1817732021
6290.60718075362,6089.8462703983,5900.59583310584,5721.6185290911,5550.09436182227,5380.94411628725,5221.73451597764,5143.50489042964,4992.13674760347,4854.99656693946,4788.69078198277,4654.96998769882,4527.87319364665,4473.0912185019,4349.33615799285,4300.17350177712,4190.51999247895,4145.19714587999,4039.05992062292,3999.63855023347,3898.95364458347,3862.17714604193,3762.35759476571,3728.64057500072,3698.77789129639,3610.6520660697,3580.61968925248,3553.08811775094,3471.37710748843,3444.87701600818,3421.06862121865,3342.23488218922,3318.72371898984,3295.18882618728,3271.96138715116,3199.98652674411,3181.45799947958,3162.8938879533,3145.6178298749,3075.35405747984,3059.18576838915,3044.48499352073,3028.47562090404,2963.45991403095,2949.40421749924,2935.21583382079,2921.27098701922,2907.38214180515,2841.62904357013,2827.42804983833
6445.31955510126,6240.14339099872,6047.85535653102,5860.78215637325,5691.54755043876,5520.37967473681,5434.56768543507,5278.38696205367,5126.58865503658,4983.18601122336,4918.3383096642,4780.98669083037,4721.68948710101,4595.55325752325,4473.75911112462,4420.63439336534,4306.74057872396,4262.53978127219,4152.2400518373,4112.13308489537,4072.95505157376,3972.99921724563,3937.66440561276,3839.18349109726,3803.77110834691,3773.02453401542,3686.41913956761,3657.75328257634,3630.34246748995,3546.33645495296,3522.34452087487,3497.15228078794,3418.91328384205,3396.29381329156,3373.98385202251,3351.62562091256,3273.63205029119,3255.94990516775,3238.34727428076,3220.9590147203,3149.93668652953,3133.33766358073,3118.01362071011,3104.32940533274,3037.46547337548,3023.01552690962,3009.67149858351,2996.552765865,2983.2828358058,2970.25852455065
6685.04842361799,6391.19412558263,6195.28983788563,6009.03081679394,5910.03982078696,5743.53373784447,5574.89959429194,5414.9605114612,5263.73134642169,5189.61740169165,5047.88882624417,4912.62255808646,4849.90066789296,4720.9657432405,4666.24126676862,4546.29308535304,4495.17151706836,4379.62511957496,4337.09416158426,4228.3688847145,4186.8416627586,4085.44757747453,4048.89290694044,4014.97884290643,3918.12677228687,3884.24161583699,3791.6267119874,3763.90062234867,3736.34877598154,3648.40510558609,3623.92468331017,3599.71110098099,3577.07735280322,3496.67036647393,3475.14168722932,3453.70483434908,3432.57063294064,3353.07571827976,3331.64826010223,3314.45605501792,3297.88777353388,3228.67915559254,3211.9044073793,3195.06356147568,3179.61021289285,3164.70396814974,3100.84971449004,3086.31791431621,3071.84457499514,3059.92087489007
6839.68825018334,6635.12379497469,6431.80019570873,6241.06567250043,6057.75318517858,5886.84742136008,5720.53241810523,5556.03786550062,5477.10552831213,5328.30007635978,5178.64429374938,5116.10217368733,4982.93401402692,4849.03171454782,4794.07798167158,4671.51797296031,4621.78561370148,4501.0585804098,4454.91841105354,4348.38140697683,4307.12482679243,4266.34650653874,4164.67500509481,4129.56423363463,4032.1556846827,3999.23243091405,3966.52174839273,3869.26833758698,3842.80528420919,3816.49699773828,3730.14939964832,3703.69977231425,3679.58877031586,3656.65433586829,3576.62583447886,3554.87583785412,3534.51971704707,3457.38651086332,3436.67926330921,3416.27524710374,3395.78424688115,3375.58512746344,3308.04143436027,3292.06277438885,3276.29449331688,3260.44363880317,3244.6556773835,3178.30585903292,3164.62050039591,3152.58314644176
7066.07043964574,6864.59041873043,6660.91652380325,6463.81275385361,6278.33459268397,6095.67736964431,5931.93621784246,5848.10416063672,5684.26785853885,5529.3125898583,5381.86274667288,5312.49565833018,5175.53093907312,5117.12357433999,4983.19561247593,4929.13182919954,4804.63833631007,4757.37970988883,4638.28573364367,4591.0155898226,4481.86957749767,4442.79491034432,4334.63987281001,4297.97306978848,4264.11176950762,4164.32847588223,4133.3133130303,4102.6762755518,4005.79204457096,3974.71958211244,3946.63760823063,3861.97591189294,3837.05931767544,3812.42552974205,3728.09883500382,3706.29823120176,3686.17959820492,3664.61476697434,3586.20260808436,3567.16083046615,3547.99252927571,3529.12053581884,3510.33394172636,3430.4020841357,3415.76150213528,3401.17149268925,3386.63190359564,3372.29941490577,3302.01594426058,3287.1426946358
7228.60647311296,7022.63210531127,6821.83570974564,6620.33543938511,6430.89638023585,6250.52202358328,6157.10422365257,5996.11193412987,5832.35921877982,5673.66669883936,5600.57820600869,5455.4548514553,5308.40472274907,5251.60344448001,5120.07389962388,5063.49157571042,4936.36314274823,4886.27564455653,4768.16157255228,4722.27864785014,4602.21393738583,4564.48713900351,4527.02934488196,4420.77044609745,4383.27215371659,4283.10565487812,4249.59662758966,4218.61555020997,4124.10511458854,4094.36676544768,4064.60525492098,4035.03972160035,3947.06313549037,3923.36891329628,3899.79447725673,3813.1120720744,3790.87269764234,3771.02954815468,3750.56089808267,3670.70830766912,3652.72856593258,3634.62275024215,3616.79042150322,3598.80784983892,3520.39808156599,3502.05005747964,3483.98892639959,3469.28933046972,3455.72722285006,3387.67403778312
7394.72985707194,7180.42569083098,6982.74314341469,6782.51196233465,6588.55906640917,6490.20455902854,6312.75197969506,6143.8469104885,5982.77963967727,5903.59151755864,5746.91952997076,5598.10343647075,5532.84934033286,5387.08913655286,5330.84933038664,5201.54984542825,5069.18370864949,5019.66440154557,4970.81802137811,4853.13643677715,4809.08452615416,4690.9170381985,4649.12426177583,4545.40567429071,4509.05668034572,4472.95946855976,4370.17131563647,4338.82715253582,4306.97936498979,4212.88888109657,4184.31288693456,4156.09621162875,4059.36547807946,4033.09018077125,4010.61993044341,3988.25446994671,3903.46868186712,3880.86948255833,3858.22457111839,3838.70780206811,3758.8699352577,3740.83121933291,3721.57010111446,3704.78031292621,3687.84264427845,3611.57810153188,3594.21610220995,3577.15403082253,3560.16031219542,3543.01117946797
7653.29914072725,7435.8943557647,7229.15412526137,7035.01874598303,6838.1216713378,6648.67295822649,6469.76452839126,6292.37718821463,6132.95941189234,6055.6309339414,5894.26984867005,5742.30250610207,5676.78046979352,5533.66065626431,5470.40217070289,5339.0798224731,5286.13870835279,5155.91105279547,5105.6534395132,4983.4714011652,4940.4464520216,4824.8370357072,4782.03750763276,4739.54585722291,4634.09500836568,4599.31831668134,4564.76665755347,4459.56867705504,4428.95887426154,4399.28645635149,4302.84698519643,4275.82479852166,4248.74388714851,4154.23184362361,4126.77340214362,4099.69263081726,4077.41607521604,3994.87610000697,3973.29891607391,3951.81865723132,3930.60207839198,3848.89886457238,3831.02768206274,3812.4481643368,3795.75050892601,3777.34147278947,3703.01996189539,3686.68669398265,3670.63080227836,3654.38761591307
7904.63601360702,7682.0608318465,7469.49701667323,7273.15188026902,7079.55659308366,6883.29756768552,6698.5163490958,6523.70179916535,6436.81354428113,6276.54147868079,6117.93628019017,6043.96276515627,5891.08115951796,5825.25196247013,5684.48263661546,5540.3245799264,5487.58081900258,5359.95923533933,5309.32727359894,5259.11548181717,5136.05659386601,5091.93329615681,4976.45137564439,4936.2138735957,4818.62442987602,4781.23189455775,4748.64164828333,4645.1758594252,4612.21304278222,4579.61532610048,4479.58106994184,4451.39082963814,4424.35950765011,4397.10651176661,4304.34677517958,4278.93078566812,4253.40401432213,4228.24212893405,4137.74151537697,4117.84163239144,4098.0203651297,4078.27744148533,3992.80064470065,3972.61047209095,3954.85959236503,3938.72123070306,3921.80572099949,3842.67724933285,3827.22970633362,3812.61339255838
8082.8397537575,7855.45756130208,7641.47515029585,7435.89192242515,7245.75948355912,7052.37207672068,6862.9090188403,6770.39412072226,6598.81363885403,6428.08121831265,6356.39139391922,6200.5163660543,6042.00995045646,5977.28055910602,5832.21272812326,5773.79737804618,5631.98067029241,5576.90749609628,5451.74437958363,5403.13328207286,5273.8374603862,5230.52445462909,5110.41844266339,5071.59311398424,5032.94343976037,4917.52008251644,4878.73573144546,4842.99920164643,4741.90888538482,4710.47856050172,4679.22546870204,4576.13773054134,4548.58541884778,4522.00042144248,4494.74488304167,4402.23867061934,4378.14650322011,4353.94078510859,4329.82079911352,4234.26633314515,4211.84973997998,4193.2143020309,4174.64605846974,4091.47572975217,4072.43535232113,4053.65105723893,4034.75656616535,4016.64614959719,4001.74479043988,3922.78983615201
8262.63788450131,8030.93418570475,7813.07075513238,7604.53347518644,7411.46452844312,7221.48672812396,7122.55384777761,6936.58398823147,6760.35688060322,6588.73692854531,6509.13515687553,6356.51541797928,6287.12570891757,6130.46783674972,5982.55274639309,5922.50052565014,5783.72479030866,5727.02105215857,5593.18449179309,5546.23617058399,5499.63149379065,5372.68565220469,5327.2245246611,5208.28961109496,5168.58285124699,5131.82908358652,5018.79930278093,4981.4730361873,4944.35931105067,4840.10624086999,4810.20799037727,4780.4659966289,4676.81107147181,4647.65466899471,4621.65254211636,4596.63803380487,4500.85009592833,4477.90911883928,4455.23812058652,4432.42821135796,4339.26526778658,4315.97103775792,4293.03891457842,4271.00149671517,4190.55388941633,4172.66895552852,4154.84573931309,4137.08405537453,4119.57753909223,4101.9400946046
8537.00341632781,8211.3693427917,7988.9826457424,7779.28184247435,7667.83949306478,7480.06870543351,7293.54976820192,7103.50353299547,6923.77612935547,6841.65111585415,6673.01004282852,6511.71723298991,6444.33916070706,6290.834158381,6223.62816036454,6076.07056849451,6015.8919104156,5879.83624348957,5825.42749520326,5688.14866306456,5643.22837808054,5519.38892161284,5474.18048801447,5429.29366128185,5309.62850190838,5269.77015241362,5157.62497946241,5121.81427868268,5086.38445348776,4971.30302508542,4939.51495953572,4911.14632196807,4882.91474506728,4781.77843305573,4753.08124333883,4724.71556770603,4698.4539654981,4604.04431495771,4579.09728774705,4556.77732204886,4535.49901699696,4444.96810437562,4422.95861559676,4401.28324627533,4379.42266548268,4357.92423341236,4272.8024277152,4256.12529857567,4239.50033846689,4222.92740574721
8799.11862982979,8576.63545948047,8350.52249258464,8132.41920868485,7926.35805347511,7725.18002665046,7542.74111754253,7356.3442012033,7264.0624133652,7084.76574836135,6914.06827030758,6838.06085780766,6672.9354137053,6522.903317318,6458.54499906099,6303.92985747733,6244.40265984963,6100.19109121808,6048.48350696987,5911.01413838537,5858.92316305804,5809.01474409414,5687.8214744579,5645.30107458044,5519.27860091518,5477.88731401385,5440.52876819584,5323.17691981133,5289.82914152883,5256.56901615132,5143.9628167975,5110.1762300453,5076.5497663944,5046.71363408138,4948.14693958106,4921.52418513893,4895.02059507987,4790.87985063457,4767.67007189106,4744.63551379762,4722.64550574973,4699.81123519487,4607.55276144203,4587.59662354498,4567.45305254235,4547.63992363469,4527.89914087159,4433.0154748091,4412.76368230766,4395.29653588635
