V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48,V49,V50
14930.3887047626,14850.6529195443,14764.5033611899,14670.6708191788,14568.1017915141,14501.6150509589,14390.2494666297,14270.6899808048,14170.0225674618,14112.375257101,14007.5959371278,13901.020643093,13856.952085121,13778.647214199,13734.1483551314,13644.8378505312,13546.0323545324,13500.1171259838,13454.3306705356,13344.2408278318,13297.6501441917,13176.6902278277,13129.2047367693,13015.7240147123,12977.1185937625,12938.6100506322,12830.5064661035,12791.1929567284,12751.9815389242,12630.3200376388,12602.2902203912,12575.1545569826,12491.9678260791,12464.1526003285,12436.3859226976,12408.6677207604,12311.6489456626,12283.1431116354,12254.6889461587,12226.286369158,12115.1015803098,12085.8214255374,12056.59668786,12027.4272775823,11998.3131051352,11871.3119377979,11841.3276687269,11818.9517707769,11796.6109321086,11774.3051008575
15040.2261279563,14972.4377396585,14900.3302433768,14822.7102970577,14738.3236410711,14645.8567466874,14544.2280051607,14434.1844080336,14315.7310741013,14260.6670525475,14165.6333154625,14061.9706702995,14006.1669109884,13919.223634753,13877.4191351284,13799.7978519763,13757.5355731137,13668.4713829944,13625.5958202032,13525.8304059392,13482.2219006251,13371.6508077338,13327.2068798937,13282.8842499777,13160.0480054544,13116.1699503893,13080.3862663565,12982.7940620669,12946.2931825533,12909.878831256,12799.2597146176,12762.0241512527,12724.8801144998,12635.661246565,12610.2040404177,12584.7866868738,12559.409132846,12473.6592534222,12447.5903942643,12421.5637710302,12395.5793254559,12295.2582265881,12268.4740374206,12241.7350382449,12215.0411641139,12188.3923501606,12072.29549983,12044.7603428291,12017.2738584112,11989.8359732726
15228.2337180339,15168.7871744078,15105.9760424297,15038.6438322647,14965.5588800149,14885.4275118785,14796.8956362414,14698.8499272358,14640.1574164846,14532.554928206,14423.3945592945,14373.5312225693,14280.9830627884,14230.5916764846,14128.1727507509,14050.3558669279,14012.7183382255,13937.4003042421,13899.2488646704,13861.1824077134,13773.0986753684,13734.3618866617,13634.941529074,13595.4111350634,13484.5758873398,13444.1457014977,13403.8136958605,13280.4493922323,13248.2491821484,13216.1142572175,13118.4432404866,13085.539248719,13052.7045040747,13019.9388706937,12907.6171826251,12873.978931348,12840.4144294668,12815.6773834998,12744.54974252,12722.2523792521,12699.9846172112,12677.7464232331,12590.239508294,12567.2754228065,12544.3430692702,12521.4424106422,12498.5734099163,12394.6797443034,12370.9751496244,12347.3048976293
15340.2388723898,15264.4620756926,15207.5762770924,15147.1999935559,15082.1477868645,15011.1587539616,14932.9100060856,14877.9594750105,14790.5312647115,14693.1530988675,14637.1370821734,14529.8158010135,14434.140304066,14386.7063807493,14294.6156419906,14246.6229750054,14147.1994346813,14112.1067834525,14047.7009345448,14012.2279134871,13936.7616552443,13900.7543401623,13812.6682349004,13775.9658729647,13739.3420379777,13638.6341674476,13601.1947480906,13563.837941366,13450.2325304856,13411.9583250517,13373.7716219907,13272.8449241928,13242.5557230952,13212.3241354853,13182.1500592483,13081.3776721387,13050.4238896625,13019.5313831434,12988.7000390933,12887.3747162468,12867.1884995631,12847.0259740324,12826.8871163308,12753.7725545671,12733.0450724772,12712.342805136,12691.6657267734,12671.0138116418,12579.8307340093,12558.4438271646
15450.7465990617,15372.2877775761,15304.2902882076,15249.9079611707,15191.9092759219,15129.0794150587,15077.2590313656,15008.0621801672,14931.2433668239,14845.3720664643,14792.5139025422,14695.6981382439,14642.2755307195,14535.1266603131,14452.1107140166,14407.0336447883,14315.3054862549,14269.640454951,14185.0249303102,14151.9753607927,14118.9876347518,14054.9080697623,14021.5213178104,13945.8032873671,13911.8628492123,13877.9884955818,13788.2490143132,13753.6625866907,13719.1453929335,13616.1263265401,13580.7762281335,13545.4992536654,13428.9787777591,13392.9399424332,13365.1696789067,13337.4470276577,13248.1265206359,13219.720832539,13191.3657533872,13163.0611988394,13059.0507858622,13029.9555835555,13000.9144784434,12971.9273760502,12905.4929395207,12886.8272327671,12868.1814506694,12849.5555754739,12830.9495894403,12812.3634748425
15563.6639513997,15484.5228352954,15408.4062935734,15347.5420288545,15298.2903666625,15246.4217685809,15190.721561341,15129.9243351716,15062.6894323173,15013.2214006898,14937.7380476458,14852.7889312453,14802.4792457803,14706.1234976223,14655.2156818591,14558.4475747944,14516.2564177718,14434.1665485999,14391.4837588737,14299.3029564996,14256.00873571,14197.2521717703,14166.2406286756,14135.2829751738,14071.4349491513,14040.0607067973,13963.9896370595,13932.0432357112,13900.1547585375,13809.4230935261,13776.8028153818,13744.2434588272,13711.7449264177,13606.2775851114,13572.92899586,13539.644926526,13506.425270172,13407.4239440525,13381.4267776002,13355.4711635115,13329.5570396985,13237.6079957526,13211.0000164561,13184.4363644645,13157.9169704092,13131.4417650218,13028.5702045506,13011.8084681952,12995.0623890619,12978.3319550316
15670.6845566466,15599.2171089598,15532.9700975355,15463.2403191348,15394.3279768695,15347.2599002647,15297.768953636,15244.3198081234,15197.6747890112,15138.8237646524,15073.2167952613,15026.2677095629,14952.0285549471,14867.9061985098,14820.0688287474,14724.0732332726,14675.6056405902,14589.2769488669,14549.3214537311,14467.7599803036,14427.2873569141,14386.9097977084,14299.8645261242,14271.1125521687,14218.4999294624,14189.4547949551,14160.4563806083,14096.7476601067,14067.3161098623,14037.9328588801,13960.7714969469,13930.8007149799,13900.8804047613,13871.010493793,13777.5798001761,13746.9648824586,13716.4031947754,13608.3505463285,13576.921792556,13545.549772103,13514.234397535,13487.7740439345,13407.7432460586,13383.4860686438,13359.2649674694,13335.0798921482,13310.9307923586,13215.4819940602,13190.630844766,13165.8183459053
15872.1844623599,15804.0247278125,15735.2861637995,15673.9353909073,15608.9397105042,15539.4801162013,15496.0318211395,15454.0398656635,15409.1445459864,15360.037280564,15305.3600266884,15263.2470437212,15201.256032899,15158.9306489644,15087.8286341639,15045.1432660005,14963.0208394521,14919.8120542392,14825.0423542397,14781.1395474215,14705.1237640281,14669.3779501411,14589.2587330399,14552.945532002,14516.7076970613,14437.6004516587,14412.5074925894,14387.4481606354,14336.638418344,14311.2558328243,14285.9078424631,14223.2102159029,14197.3958563687,14171.6175108292,14094.560483955,14068.1574895396,14041.7924543168,14015.4653320927,13921.1203881896,13894.0062929875,13866.9326466513,13839.8993980594,13812.9064961471,13701.164716475,13673.3754512221,13652.8417346318,13632.3330940052,13611.8495004484,13529.9944221938,13508.8882326605
15970.5225929229,15908.4524521683,15842.8898842485,15779.2743139606,15720.2823538082,15657.5249671157,15606.3573338384,15551.4703691643,15511.4761160711,15468.7996544182,15429.2195062272,15382.1272569928,15329.1929855527,15289.4308756921,15228.8452261984,15188.8468517909,15118.7590984092,15078.37590007,14996.8236058375,14955.8908754639,14861.2111348715,14821.1245799429,14787.964149922,14717.9452837499,14684.3221772125,14603.8406415918,14569.6315666038,14535.4890622403,14475.1023282772,14451.8081786165,14428.5425578272,14405.3054365669,14354.5704950821,14330.9985954788,14307.4561058103,14244.1415563954,14220.1203600175,14196.1299038598,14172.1701548067,14093.0451627262,14068.4492479369,14043.8858597393,14019.3549618776,13994.8565181306,13896.5977605838,13871.302417704,13846.041898876,13820.8161636481,13795.6251716099,13700.8206372452
16065.2615103999,16008.0347427283,15948.6324532283,15885.607257119,15826.6355845356,15778.201282576,15721.4396281437,15660.7111232763,15609.0951536313,15571.6862011913,15534.0100187375,15493.5044535205,15456.238296372,15411.086505654,15373.8062746269,15322.3382323609,15263.0789239468,15225.340168456,15187.676897816,15118.037411858,15079.9680524941,14998.2473372545,14959.6065524165,14872.3261434448,14841.1774984718,14810.0823769565,14740.0847911049,14708.5100225107,14676.9909853562,14595.3838681054,14563.2639749723,14537.9983375803,14498.2481171242,14476.7139002678,14455.2036780545,14433.7174281465,14382.9653256058,14361.1335191133,14339.3265363851,14317.5443538092,14252.9974361479,14230.7260584238,14208.4807206771,14186.2613973976,14164.0680630975,14082.0765411858,14059.2373984427,14036.4259381581,14013.6421321758,13990.8859523656
16158.26478465,16103.8647971145,16049.6192928521,15995.2390137299,15938.5313929873,15882.5250523562,15831.2381798864,15776.70593823,15718.0852760609,15672.0009145884,15633.8158449484,15598.3305775496,15563.2508944193,15524.8447937959,15489.8236980785,15446.5403028649,15411.4860128365,15361.5992844829,15326.399268447,15268.0453622191,15232.5675124809,15163.7668831827,15127.8609707717,15092.0231196427,15010.0237378715,14973.5936133365,14937.2341150811,14870.159381846,14841.0579447703,14812.0030050597,14741.3879602001,14711.8394671005,14682.339573407,14609.9062414262,14590.2711094669,14570.6554959173,14551.0593846711,14511.571679692,14491.7484660143,14471.9452482396,14452.1620096072,14400.9274172232,14380.7893416692,14360.6720360225,14340.5754824553,14320.4996631527,14254.0888098416,14233.5148294327,14212.9627322536,14192.432498897
16339.6274862384,16290.2534996055,16241.0040523646,16191.8788718674,16142.5783407748,16090.8320833902,16035.071303198,15987.0781336627,15945.9486925819,15895.7089354456,15841.1366389972,15799.7908870662,15763.9885906928,15733.0977040982,15701.8791453388,15667.5102079538,15636.6857086745,15597.1614546384,15566.2695627992,15535.425959122,15488.718305832,15457.6931937931,15401.9587598212,15370.6174109093,15303.7813381705,15271.9701945458,15240.2109918496,15159.3958562932,15126.9983193934,15094.6550617209,15028.8304401637,15003.4094137173,14978.023214608,14952.6717985484,14882.7277554866,14856.8489104004,14831.0067543848,14805.2012388807,14745.4860119518,14729.0206477118,14712.5684095567,14696.1292889032,14658.1825336051,14641.4988200228,14624.8286466798,14608.1720045483,14591.5288846051,14540.5831566805,14523.5654019627,14506.5618430325
16427.8723016287,16380.9653938024,16334.1696339735,16287.4847940844,16240.9106464837,16194.1385689817,16144.8314431039,16098.5109399652,16051.8533703372,16007.2307068683,15968.5067181304,15920.2078517779,15867.3708293034,15831.6108438604,15802.7640904379,15773.9584707651,15744.8013000292,15716.0702740692,15683.5845463838,15654.8656854849,15616.8978394413,15588.097424074,15542.7695774322,15513.7722563108,15484.8170999415,15429.7366836937,15400.4498729752,15371.2063164979,15303.9293876229,15274.2013289962,15244.5181302194,15162.4385156076,15133.9484751425,15110.7903522746,15087.6606035901,15028.6310108265,15005.0805680382,14981.5598935701,14958.0689523275,14886.6384720991,14862.6101087735,14838.6132725093,14814.6479244903,14781.4536926542,14766.5161208218,14751.589104764,14736.6726384015,14721.7667156578,14706.87133046,14668.4213271891
16514.416516574,16469.9427906776,16425.5678291071,16381.2914424248,16337.113441508,16293.0336375494,16249.0518420564,16204.8427959898,16157.9469563889,16113.3728431347,16076.9774317554,16034.4031919211,15998.0124698228,15951.5782156769,15900.6343024776,15873.7786617368,15846.9581082421,15820.1726033742,15793.0122083303,15766.2891160508,15739.6009763392,15708.9202221176,15682.231811498,15645.7400254792,15618.9572196502,15592.2097726887,15547.7017004945,15520.74457216,15493.8234313453,15438.9268127343,15411.6607521538,15384.4317096188,15316.6025001776,15288.8749794379,15261.1859889283,15233.5354834356,15166.3546635135,15144.9754684952,15123.6202983561,15102.2891279404,15042.3827831108,15020.6217227592,14998.8859706886,14977.1754992979,14904.140185364,14881.8825062681,14868.0267119104,14854.6944819711,14841.3704327612,14828.0545602224
16599.2032346175,16557.126321164,16515.1367599112,16473.2343946653,16431.4190694747,16389.6906286306,16348.0489166649,16306.4937783522,16264.6907042528,16223.3006946326,16180.5223411582,16142.9155038674,16108.8014089061,16068.2018516267,16034.0746799072,15989.4309093251,15955.2211507345,15921.0282676318,15896.1693395358,15871.3400484677,15846.5403648107,15821.3352950396,15796.5871390283,15771.8685197322,15742.9175465116,15718.1875297561,15683.0942310768,15658.2582028197,15633.4521141652,15589.9213318905,15564.8931989256,15539.8956031489,15514.928513308,15460.1149125363,15434.7905027555,15409.4975682787,15384.2360762592,15315.202164679,15289.4303431715,15263.6913797581,15238.5804724379,15188.8694998545,15169.2197128481,15149.5901149036,15129.9806865838,15110.3914084684,15049.0405633336,15029.0137838025,15009.0083766348,14989.0243203152
16763.2785324864,16725.8762386426,16688.5412365862,16651.2734227001,16614.0726935053,16576.9389456604,16539.8720759623,16502.8719813459,16465.938558883,16429.0717057828,16391.9181226759,16355.1764362445,16315.0639278685,16280.3610246467,16250.5160173793,16213.8290906605,16183.9394092639,16142.9803739329,16112.9750770985,16071.4500192821,16050.282935235,16029.136528929,16008.0107836149,15986.9056825559,15965.358425797,15944.2868427909,15923.2358690021,15897.6814115266,15876.6000173965,15855.5393184699,15823.3133973281,15802.1261877918,15780.9599485485,15759.8146623831,15718.269263171,15696.8797095396,15675.5116369475,15622.1855091588,15600.4341927369,15578.7052053932,15556.9985280652,15535.3141417053,15466.3023809622,15444.0789367135,15421.8790171137,15400.9367506465,15384.8264933913,15335.5707963594,15319.1055810637,15302.6543692626
